SoccerPlayer,SoccerPlayerLabel,Team,TeamLabel,TeamNumber,numMatches,numGoals,startTime,endTime
http://www.wikidata.org/entity/Q3697361,Cristian Badilla,http://www.wikidata.org/entity/Q82429,C.S. Herediano,,71,4,2001-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3719860,Eduardo Valverde,http://www.wikidata.org/entity/Q1023556,Club de Futbol Universidad de Costa Rica,,21,0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3719860,Eduardo Valverde,http://www.wikidata.org/entity/Q290893,Santos de Guápiles,,44,4,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3810341,Joshua Díaz,http://www.wikidata.org/entity/Q922309,Costa Rica national under-20 football team,,7,1,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3810341,Joshua Díaz,http://www.wikidata.org/entity/Q958577,Puntarenas F.C.,,17,1,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3810444,José Garro,http://www.wikidata.org/entity/Q290878,Municipal Pérez Zeledón,,35,5,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3810444,José Garro,http://www.wikidata.org/entity/Q958577,Puntarenas F.C.,,4,1,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3810444,José Garro,http://www.wikidata.org/entity/Q290878,Municipal Pérez Zeledón,,17,2,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3810444,José Garro,http://www.wikidata.org/entity/Q82429,C.S. Herediano,,71,2,2010-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3810828,Juan Diego Monge,,,,,,,
http://www.wikidata.org/entity/Q3934309,Ricardo Harris,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,119,0,2004-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3934309,Ricardo Harris,http://www.wikidata.org/entity/Q290893,Santos de Guápiles,,22,0,2001-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3934309,Ricardo Harris,http://www.wikidata.org/entity/Q290891,Asociación Deportiva San Carlos,,10,0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3934309,Ricardo Harris,http://www.wikidata.org/entity/Q290893,Santos de Guápiles,,11,0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3938202,Robert Arias,http://www.wikidata.org/entity/Q82429,C.S. Herediano,,237,19,1999-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3938202,Robert Arias,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,7,0,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5488515,Christian Oviedo,,,,,,,
http://www.wikidata.org/entity/Q5675358,Andrey Francis,,,,,,,
http://www.wikidata.org/entity/Q5675650,Andrés Castro Piche,,,,,,,
http://www.wikidata.org/entity/Q5679925,Evance Benwell,,,,,,,
http://www.wikidata.org/entity/Q5683645,Carlos Martínez Dittel,,,,,,,
http://www.wikidata.org/entity/Q5684917,Nilton Nóbrega,,,,,,,
http://www.wikidata.org/entity/Q5696216,Anllel Porras,http://www.wikidata.org/entity/Q290878,Municipal Pérez Zeledón,,27,11,2015-06-05T00:00:00Z,2016-05-22T00:00:00Z
http://www.wikidata.org/entity/Q5696216,Anllel Porras,http://www.wikidata.org/entity/Q655551,A.D. Belén,,16,3,2015-02-02T00:00:00Z,2015-04-30T00:00:00Z
http://www.wikidata.org/entity/Q5696216,Anllel Porras,http://www.wikidata.org/entity/Q1023556,Club de Futbol Universidad de Costa Rica,,19,3,2017-06-19T00:00:00Z,2017-11-24T00:00:00Z
http://www.wikidata.org/entity/Q5696216,Anllel Porras,http://www.wikidata.org/entity/Q520474,Orión F.C.,,11,0,2011-08-07T00:00:00Z,2011-11-19T00:00:00Z
http://www.wikidata.org/entity/Q5696216,Anllel Porras,http://www.wikidata.org/entity/Q82429,C.S. Herediano,,24,8,2013-01-07T00:00:00Z,2015-02-02T00:00:00Z
http://www.wikidata.org/entity/Q5700803,Aníbal Varela,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,17,9,1935-01-01T00:00:00Z,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5710757,Athim Rooper,,,,,,,
http://www.wikidata.org/entity/Q5728563,Bill González,,,,,,,
http://www.wikidata.org/entity/Q5750044,Carlos Clark,,,,,,,
http://www.wikidata.org/entity/Q5750582,Carlos Hernández Espinoza,,,,,,,
http://www.wikidata.org/entity/Q5750855,Carlos Mario Hidalgo,,,,,,,
http://www.wikidata.org/entity/Q5791029,Crisanto Esquivel,,,,,,,
http://www.wikidata.org/entity/Q5791270,Cristian Blanco,,,,,,,
http://www.wikidata.org/entity/Q5796232,César González Matamoros,,,,,,,
http://www.wikidata.org/entity/Q5798747,Daniel Varela,,,,,,,
http://www.wikidata.org/entity/Q5798908,Danilo Montero Campos,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,16,3,1955-01-01T00:00:00Z,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5800349,David Sandoval Peña,,,,,,,
http://www.wikidata.org/entity/Q5801658,Delberth Cameron,,,,,,,
http://www.wikidata.org/entity/Q5805930,Diego Brenes,,,,,,,
http://www.wikidata.org/entity/Q5806041,Diego Díaz Porras,,,,,,,
http://www.wikidata.org/entity/Q5817551,Edder Nelson Martin,,,,,,,
http://www.wikidata.org/entity/Q5817730,Edgar Quesada,,,,,,,
http://www.wikidata.org/entity/Q5819975,Edward Chiroldes,,,,,,,
http://www.wikidata.org/entity/Q5830227,Elías Palma,,,,,,,
http://www.wikidata.org/entity/Q5832933,Enoc Pérez,,,,,,,
http://www.wikidata.org/entity/Q5835732,Erick Marín Calderón,,,,,,,
http://www.wikidata.org/entity/Q5835754,Erick Sánchez,,,,,,,
http://www.wikidata.org/entity/Q5849146,Esteban Ramírez Segnini,,,,,,,
http://www.wikidata.org/entity/Q5849149,Esteban Rodríguez,http://www.wikidata.org/entity/Q922309,Costa Rica national under-20 football team,,6,1,2006-08-11T00:00:00Z,2007-07-07T00:00:00Z
http://www.wikidata.org/entity/Q5849149,Esteban Rodríguez,http://www.wikidata.org/entity/Q3625217,Municipal Grecia,,77,21,2016-01-01T00:00:00Z,2019-04-30T00:00:00Z
http://www.wikidata.org/entity/Q5849149,Esteban Rodríguez,http://www.wikidata.org/entity/Q290891,Asociación Deportiva San Carlos,,47,9,2014-02-03T00:00:00Z,2015-12-31T00:00:00Z
http://www.wikidata.org/entity/Q5849149,Esteban Rodríguez,http://www.wikidata.org/entity/Q1322654,Liga Deportiva Alajuelense,,18,0,2007-01-21T00:00:00Z,2010-05-08T00:00:00Z
http://www.wikidata.org/entity/Q5849149,Esteban Rodríguez,http://www.wikidata.org/entity/Q3044773,Costa Rica national under-17 football team,,8,0,2005-04-12T00:00:00Z,2005-09-25T00:00:00Z
http://www.wikidata.org/entity/Q5860357,Fernando Valverde,,,,,,,
http://www.wikidata.org/entity/Q5865710,Francisco Flores Zapata,,,,,,,
http://www.wikidata.org/entity/Q5873400,Gabriel Leiva Rojas,,,,,,,
http://www.wikidata.org/entity/Q5878298,Gerardo Gómez,,,,,,,
http://www.wikidata.org/entity/Q5879587,Gilberth Artavia,,,,,,,
http://www.wikidata.org/entity/Q5892518,Harry Ocampo,,,,,,,
http://www.wikidata.org/entity/Q5894723,Herbert Pérez,,,,,,,
http://www.wikidata.org/entity/Q5896048,Hernán Alvarado,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,27,0,1953-01-01T00:00:00Z,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5920490,Irvin Huertas,,,,,,,
http://www.wikidata.org/entity/Q5925772,James Hudson,,,,,,,
http://www.wikidata.org/entity/Q5927162,Jason Zárate,,,,,,,
http://www.wikidata.org/entity/Q5928667,Jean Carlos Chacón,,,,,,,
http://www.wikidata.org/entity/Q5929113,Jeisson Jiménez,,,,,,,
http://www.wikidata.org/entity/Q5933629,John Sánchez,,,,,,,
http://www.wikidata.org/entity/Q5937218,Josué Cruz,,,,,,,
http://www.wikidata.org/entity/Q5942298,José Manuel Rojas Ramírez,,,,,,,
http://www.wikidata.org/entity/Q5943857,José Mena Alfaro,,,,,,,
http://www.wikidata.org/entity/Q5944466,José Pablo Camacho,,,,,,,
http://www.wikidata.org/entity/Q5956381,Junior Alvarado,,,,,,,
http://www.wikidata.org/entity/Q5958099,Kareem McLean,,,,,,,
http://www.wikidata.org/entity/Q5959009,Kendall Wilson,,,,,,,
http://www.wikidata.org/entity/Q5959020,Kendrick Pinnock,,,,,,,
http://www.wikidata.org/entity/Q5959275,Kevin Arrieta,,,,,,,
http://www.wikidata.org/entity/Q5983593,Luis Guillermo Campos,,,,,,,
http://www.wikidata.org/entity/Q5996282,Marco Aurelio Odio,,,,,,,
http://www.wikidata.org/entity/Q6003126,Marvin Calvo,,,,,,,
http://www.wikidata.org/entity/Q6003136,Marvin Obando,,,,,,,
http://www.wikidata.org/entity/Q6003142,Marvin Solano,,,,,,,
http://www.wikidata.org/entity/Q6007044,Mauricio Núñez,,,,,,,
http://www.wikidata.org/entity/Q6012717,Michael Barquero,,,,,,,
http://www.wikidata.org/entity/Q6017733,Minor Arguedas,,,,,,,
http://www.wikidata.org/entity/Q6108035,Ricardo Blanco,http://www.wikidata.org/entity/Q922309,Costa Rica national under-20 football team,,9,0,2008-09-17T00:00:00Z,2009-10-16T00:00:00Z
http://www.wikidata.org/entity/Q6108035,Ricardo Blanco,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,53,0,2009-08-16T00:00:00Z,2012-09-01T00:00:00Z
http://www.wikidata.org/entity/Q6108035,Ricardo Blanco,http://www.wikidata.org/entity/Q1024460,Club Sport Cartaginés,,86,6,2015-12-23T00:00:00Z,2018-05-16T00:00:00Z
http://www.wikidata.org/entity/Q6108035,Ricardo Blanco,http://www.wikidata.org/entity/Q655551,A.D. Belén,,37,1,2015-01-13T00:00:00Z,2015-12-22T00:00:00Z
http://www.wikidata.org/entity/Q6108035,Ricardo Blanco,http://www.wikidata.org/entity/Q3590655,Costa Rica Olympic football team,,3,0,2011-09-21T00:00:00Z,2011-10-26T00:00:00Z
http://www.wikidata.org/entity/Q6108667,Richard Mahoney,,,,,,,
http://www.wikidata.org/entity/Q6109737,Roberto Figueredo Lora,,,,,,,
http://www.wikidata.org/entity/Q6110702,Rodrigo Garita,,,,,,,
http://www.wikidata.org/entity/Q6117786,Salvador Soto Villegas,,,,,,,
http://www.wikidata.org/entity/Q6118154,Samuel Kenton,,,,,,,
http://www.wikidata.org/entity/Q6125476,Sergio Hernández Buzo,,,,,,,
http://www.wikidata.org/entity/Q6166183,Walter Chévez,,,,,,,
http://www.wikidata.org/entity/Q6455744,Juan Diego Ruiz,,,,,,,
http://www.wikidata.org/entity/Q8210601,Axel Myers,,,,,,,
http://www.wikidata.org/entity/Q9017494,Kevin Sancho,,,,,,,
http://www.wikidata.org/entity/Q9024443,Louie Carr,,,,,,,
http://www.wikidata.org/entity/Q9025006,Luis Alberto Fonseca Corrales,,,,,,,
http://www.wikidata.org/entity/Q9032929,"Miguel Ángel ""Lito"" Pérez Treacy",,,,,,,
http://www.wikidata.org/entity/Q9098190,Álvaro Grant McDonald,,,,,,,
http://www.wikidata.org/entity/Q9368571,Vianney Blanco,,,,,,,
http://www.wikidata.org/entity/Q10859340,Bryan López,,,,,,,
http://www.wikidata.org/entity/Q10905292,Milton Valverde,,,,,,,
http://www.wikidata.org/entity/Q10905365,Gilberto Arguedas,,,,,,,
http://www.wikidata.org/entity/Q10920613,Guido Peña,,,,,,,
http://www.wikidata.org/entity/Q11020074,Isaac Jiménez,,,,,,,
http://www.wikidata.org/entity/Q12156228,Bryan Cordero,,,,,,,
http://www.wikidata.org/entity/Q12176803,Johay White,,,,,,,
http://www.wikidata.org/entity/Q12182280,Maxie Barthley,,,,,,,
http://www.wikidata.org/entity/Q13553753,Gherland McDonald,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,7,1,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13553753,Gherland McDonald,http://www.wikidata.org/entity/Q1023166,Club Deportivo Barrio Mexico,,3,0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13553753,Gherland McDonald,http://www.wikidata.org/entity/Q216131,Fredrikstad FK,,13,0,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13553753,Gherland McDonald,http://www.wikidata.org/entity/Q922309,Costa Rica national under-20 football team,,2,0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15141951,Luis Torres,,,,,,,
http://www.wikidata.org/entity/Q15714811,Kevin Vega,,,,,,,
http://www.wikidata.org/entity/Q15845941,William Fernández,,,,,,,
http://www.wikidata.org/entity/Q16297410,Andrea Angelinetta,,,,,,,
http://www.wikidata.org/entity/Q16298377,Randy Chirino,http://www.wikidata.org/entity/Q922309,Costa Rica national under-20 football team,,6,3,2014-07-17T00:00:00Z,2014-07-29T00:00:00Z
http://www.wikidata.org/entity/Q16298377,Randy Chirino,http://www.wikidata.org/entity/Q290891,Asociación Deportiva San Carlos,,55,7,2013-08-24T00:00:00Z,2015-04-19T00:00:00Z
http://www.wikidata.org/entity/Q16298377,Randy Chirino,http://www.wikidata.org/entity/Q16571005,Generación Saprissa,,31,14,2015-08-16T00:00:00Z,2016-05-01T00:00:00Z
http://www.wikidata.org/entity/Q16298377,Randy Chirino,http://www.wikidata.org/entity/Q3590655,Costa Rica Olympic football team,,3,0,2015-05-27T00:00:00Z,2015-06-04T00:00:00Z
http://www.wikidata.org/entity/Q16298477,Johan Condega,,,,,,,
http://www.wikidata.org/entity/Q16300423,"Luis ""Neco"" Fernández",,,,,,,
http://www.wikidata.org/entity/Q16300563,Kenneth García,,,,,,,
http://www.wikidata.org/entity/Q16300659,Álvaro Guerrero,,,,,,,
http://www.wikidata.org/entity/Q16300816,José Leiva,,,,,,,
http://www.wikidata.org/entity/Q16300835,Andrés Lezcano,,,,,,,
http://www.wikidata.org/entity/Q16300870,Paolo Jiménez,,,,,,,
http://www.wikidata.org/entity/Q16301925,Alexander Rodríguez,,,,,,,
http://www.wikidata.org/entity/Q16302168,Jorge Poltronieri,,,,,,,
http://www.wikidata.org/entity/Q16302613,Bryan Sánchez Ovares,,,,,,,
http://www.wikidata.org/entity/Q16492752,Erick Jiménez,,,,,,,
http://www.wikidata.org/entity/Q16555410,David Alfaro,,,,,,,
http://www.wikidata.org/entity/Q16578177,Ignacio Solís,,,,,,,
http://www.wikidata.org/entity/Q16581315,Jeikol Peterkin,,,,,,,
http://www.wikidata.org/entity/Q16581774,Joaquín Manuel Gutiérrez,,,,,,,
http://www.wikidata.org/entity/Q16581965,John Vizcaíno,,,,,,,
http://www.wikidata.org/entity/Q16582137,Jorge Davies,,,,,,,
http://www.wikidata.org/entity/Q16586461,Keilor Soto,,,,,,,
http://www.wikidata.org/entity/Q16586525,Kenneth Paniagua,,,,,,,
http://www.wikidata.org/entity/Q16605568,Maurim Vieira de Souza,,,,,,,
http://www.wikidata.org/entity/Q16614438,Osman López,,,,,,,
http://www.wikidata.org/entity/Q16625414,Richard Castañeda,,,,,,,
http://www.wikidata.org/entity/Q16645874,Verny Scott,,,,,,,
http://www.wikidata.org/entity/Q16782096,Anco Marcio Vargas,http://www.wikidata.org/entity/Q650365,Carrarese Calcio,,51,36,1948-01-01T00:00:00Z,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16782096,Anco Marcio Vargas,http://www.wikidata.org/entity/Q289613,A.C. Pisa 1909,,34,9,1950-01-01T00:00:00Z,1952-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16782096,Anco Marcio Vargas,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,1,0,1948-01-01T00:00:00Z,1948-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16941818,Alejandro Gómez,http://www.wikidata.org/entity/Q3044773,Costa Rica national under-17 football team,,0,0,2007-07-01T00:00:00Z,2007-07-07T00:00:00Z
http://www.wikidata.org/entity/Q16941818,Alejandro Gómez,http://www.wikidata.org/entity/Q127923,Oriente Petrolero,,2,0,2018-01-02T00:00:00Z,2018-05-28T00:00:00Z
http://www.wikidata.org/entity/Q16941818,Alejandro Gómez,http://www.wikidata.org/entity/Q290893,Santos de Guápiles,,22,0,2016-12-29T00:00:00Z,2017-12-17T00:00:00Z
http://www.wikidata.org/entity/Q16941818,Alejandro Gómez,http://www.wikidata.org/entity/Q1024460,Club Sport Cartaginés,,83,0,2011-01-14T00:00:00Z,2016-12-15T00:00:00Z
http://www.wikidata.org/entity/Q16942065,Guillermo Moreira,,,,,,,
http://www.wikidata.org/entity/Q16942184,Daniel Quirós,,,,,,,
http://www.wikidata.org/entity/Q16942247,Jameson Scott,,,,,,,
http://www.wikidata.org/entity/Q16942336,José Gabriel Vargas,,,,,,,
http://www.wikidata.org/entity/Q17155034,Andrés Flores Acuña,,,,,,,
http://www.wikidata.org/entity/Q17364192,Randall Alvarado,,,,,,,
http://www.wikidata.org/entity/Q17621046,Andrés Sanabria,,,,,,,
http://www.wikidata.org/entity/Q17628105,Cristian Carrillo,,,,,,,
http://www.wikidata.org/entity/Q17628186,Randall Cordero,,,,,,,
http://www.wikidata.org/entity/Q17628579,Darryl Parker,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,0,0,2015-12-26T00:00:00Z,2016-01-06T00:00:00Z
http://www.wikidata.org/entity/Q17633078,Yonder Pizarro,,,,,,,
http://www.wikidata.org/entity/Q17987516,Diego Ramírez Brenes,,,,,,,
http://www.wikidata.org/entity/Q18203130,Atahualpa González,,,,,,,
http://www.wikidata.org/entity/Q18418651,Italo Marenco,,,,,,,
http://www.wikidata.org/entity/Q18418922,Jossimar Pemberton,,,,,,,
http://www.wikidata.org/entity/Q18419512,Sergio Córdoba,http://www.wikidata.org/entity/Q1424158,Municipal Liberia,,34,1,2016-01-14T00:00:00Z,2016-11-24T00:00:00Z
http://www.wikidata.org/entity/Q18419512,Sergio Córdoba,http://www.wikidata.org/entity/Q1024460,Club Sport Cartaginés,,20,0,2016-11-30T00:00:00Z,2017-10-27T00:00:00Z
http://www.wikidata.org/entity/Q18419512,Sergio Córdoba,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,33,0,2013-07-14T00:00:00Z,2016-01-14T00:00:00Z
http://www.wikidata.org/entity/Q18644211,"Gregorio ""Goyo"" Morales",,,,,,,
http://www.wikidata.org/entity/Q18719846,Aarón Navarro,,,,,,,
http://www.wikidata.org/entity/Q18719946,Jonathan Sibaja,,,,,,,
http://www.wikidata.org/entity/Q18747747,Jefry Montoya,,,,,,,
http://www.wikidata.org/entity/Q18747750,Asdrúbal Gibbons,,,,,,,
http://www.wikidata.org/entity/Q18747748,Jaime Valderramos,,,,,,,
http://www.wikidata.org/entity/Q18747749,Rónald Salas,,,,,,,
http://www.wikidata.org/entity/Q18747757,Néstor Mena,,,,,,,
http://www.wikidata.org/entity/Q18817064,Luis Pérez Castillo,,,,,,,
http://www.wikidata.org/entity/Q18817152,Elking Scoby,,,,,,,
http://www.wikidata.org/entity/Q18983570,Reinaldo Brenes,,,,,,,
http://www.wikidata.org/entity/Q19921348,José Adrián Marrero,,,,,,,
http://www.wikidata.org/entity/Q19945351,Luis Fernando Sánez,,,,,,,
http://www.wikidata.org/entity/Q20013113,Andrés Montalbán,,,,,,,
http://www.wikidata.org/entity/Q20014717,Elberson Osorno,,,,,,,
http://www.wikidata.org/entity/Q20015213,Fabián Garita,,,,,,,
http://www.wikidata.org/entity/Q20015313,Greivin Chinchilla,,,,,,,
http://www.wikidata.org/entity/Q20016287,Kenneth Dixon,,,,,,,
http://www.wikidata.org/entity/Q20017023,Kendall Grant,,,,,,,
http://www.wikidata.org/entity/Q20017026,Keyshell Sánchez,,,,,,,
http://www.wikidata.org/entity/Q20017093,Lemark Hernández,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,3,0,2017-05-15T00:00:00Z,2017-12-21T00:00:00Z
http://www.wikidata.org/entity/Q20017093,Lemark Hernández,http://www.wikidata.org/entity/Q1023556,Club de Futbol Universidad de Costa Rica,,37,1,2016-06-17T00:00:00Z,2017-05-15T00:00:00Z
http://www.wikidata.org/entity/Q20017093,Lemark Hernández,http://www.wikidata.org/entity/Q1581236,Limón Fútbol Club,,133,1,2010-07-24T00:00:00Z,2015-05-28T00:00:00Z
http://www.wikidata.org/entity/Q20017093,Lemark Hernández,http://www.wikidata.org/entity/Q82429,C.S. Herediano,,9,0,2015-05-28T00:00:00Z,2016-06-17T00:00:00Z
http://www.wikidata.org/entity/Q20017139,Luis Francisco Rodríguez,,,,,,,
http://www.wikidata.org/entity/Q20018192,Olger Guzmán,,,,,,,
http://www.wikidata.org/entity/Q20018269,Rigoberto Salas,,,,,,,
http://www.wikidata.org/entity/Q20018276,Rodolfo Butch Muñoz,,,,,,,
http://www.wikidata.org/entity/Q20018285,Román Arrieta,,,,,,,
http://www.wikidata.org/entity/Q20641108,Joao Fernando Johanning Mora,,,,,,,
http://www.wikidata.org/entity/Q20741962,Emilio Alfonso Sagot Ortega,,,,,,,
http://www.wikidata.org/entity/Q20746621,Fernando Brenes,,,,,,,
http://www.wikidata.org/entity/Q20850422,Aníbal Arrieta,,,,,,,
http://www.wikidata.org/entity/Q20972822,Javier Loaiza,,,,,,,
http://www.wikidata.org/entity/Q20994103,Steve Garita Pérez Núñez,,,,,,,
http://www.wikidata.org/entity/Q20994132,Irving Calderón,,,,,,,
http://www.wikidata.org/entity/Q20994161,Kenneth Cerdas,,,,,,,
http://www.wikidata.org/entity/Q20994181,Luis González Valverde,,,,,,,
http://www.wikidata.org/entity/Q20994186,Marco Mena,,,,,,,
http://www.wikidata.org/entity/Q20994191,Marlon Camble,,,,,,,
http://www.wikidata.org/entity/Q20994206,José Luis Mora,,,,,,,
http://www.wikidata.org/entity/Q20994207,Ronney Mora,,,,,,,
http://www.wikidata.org/entity/Q20994246,Jairo Picado,,,,,,,
http://www.wikidata.org/entity/Q20994436,Yuaycell Wright,,,,,,,
http://www.wikidata.org/entity/Q21157943,Kevin Masis,,,,,,,
http://www.wikidata.org/entity/Q21564472,Álvaro Aguilar,,,,,,,
http://www.wikidata.org/entity/Q21564782,Esteban Arias Arauz,,,,,,,
http://www.wikidata.org/entity/Q21977754,José Carlos Pérez,,,,,,,
http://www.wikidata.org/entity/Q22074607,Christian Martínez,http://www.wikidata.org/entity/Q3590655,Costa Rica Olympic football team,,6,0,2015-05-27T00:00:00Z,2015-10-07T00:00:00Z
http://www.wikidata.org/entity/Q22074607,Christian Martínez,http://www.wikidata.org/entity/Q1424158,Municipal Liberia,,18,0,2012-08-12T00:00:00Z,2016-01-14T00:00:00Z
http://www.wikidata.org/entity/Q22082648,Carlos Soley Güell,,,,,,,
http://www.wikidata.org/entity/Q22082655,Állan Duarte,,,,,,,
http://www.wikidata.org/entity/Q22082652,Leonardo Adams,,,,,,,
http://www.wikidata.org/entity/Q22350640,William Quirós,http://www.wikidata.org/entity/Q693512,Oakland Clippers,,31,3,1967-01-01T00:00:00Z,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23062814,Leonel Boza,,,,,,,
http://www.wikidata.org/entity/Q23301909,Joel Hall,,,,,,,
http://www.wikidata.org/entity/Q23927847,Luis Fernando Fallas,,,,,,,
http://www.wikidata.org/entity/Q23978514,Harry Rojas,,,,,,,
http://www.wikidata.org/entity/Q24248864,Víctor Gutiérrez Marín,,,,,,,
http://www.wikidata.org/entity/Q24258656,Berny Solórzano,,,,,,,
http://www.wikidata.org/entity/Q24282656,Patrick Sequeira,,,,,,,
http://www.wikidata.org/entity/Q25402546,Daniel Carrera,,,,,,,
http://www.wikidata.org/entity/Q25406576,Esyin Cordero,,,,,,,
http://www.wikidata.org/entity/Q25407177,Állan Miranda,,,,,,,
http://www.wikidata.org/entity/Q25407203,Freddy Álvarez,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,0,0,2014-01-12T00:00:00Z,2014-01-27T00:00:00Z
http://www.wikidata.org/entity/Q25407203,Freddy Álvarez,http://www.wikidata.org/entity/Q16571005,Generación Saprissa,,22,9,2012-01-14T00:00:00Z,2013-12-08T00:00:00Z
http://www.wikidata.org/entity/Q25407203,Freddy Álvarez,http://www.wikidata.org/entity/Q1023556,Club de Futbol Universidad de Costa Rica,,64,9,2015-01-25T00:00:00Z,2016-12-15T00:00:00Z
http://www.wikidata.org/entity/Q25407203,Freddy Álvarez,http://www.wikidata.org/entity/Q3590655,Costa Rica Olympic football team,,2,0,2015-09-22T00:00:00Z,2015-10-07T00:00:00Z
http://www.wikidata.org/entity/Q25407203,Freddy Álvarez,http://www.wikidata.org/entity/Q1024486,Club Sport Uruguay de Coronado,,27,1,2014-01-28T00:00:00Z,2014-12-01T00:00:00Z
http://www.wikidata.org/entity/Q25407203,Freddy Álvarez,http://www.wikidata.org/entity/Q922309,Costa Rica national under-20 football team,,5,0,2013-03-07T00:00:00Z,2013-03-15T00:00:00Z
http://www.wikidata.org/entity/Q25407205,Alvin Bennett,http://www.wikidata.org/entity/Q1581236,Limón Fútbol Club,,114,1,2012-07-26T00:00:00Z,2016-02-04T00:00:00Z
http://www.wikidata.org/entity/Q25407205,Alvin Bennett,http://www.wikidata.org/entity/Q1949782,FC Guria Lanchkhuti,,9,0,2016-02-04T00:00:00Z,2016-05-09T00:00:00Z
http://www.wikidata.org/entity/Q25933166,Anthony Vargas,,,,,,,
http://www.wikidata.org/entity/Q26036637,Mario Sequeira,http://www.wikidata.org/entity/Q16571005,Generación Saprissa,,26,0,2015-08-16T00:00:00Z,2016-06-16T00:00:00Z
http://www.wikidata.org/entity/Q26343815,Kijell Medina,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,0,0,2016-06-16T00:00:00Z,2017-01-07T00:00:00Z
http://www.wikidata.org/entity/Q26350975,Jamal Rodríguez,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,1,0,2015-03-29T00:00:00Z,2015-03-29T00:00:00Z
http://www.wikidata.org/entity/Q27500537,Minor Ocampo,,,,,,,
http://www.wikidata.org/entity/Q27507661,Luis Flores,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,5,0,2013-01-13T00:00:00Z,2016-05-04T00:00:00Z
http://www.wikidata.org/entity/Q27643995,Alejandro Barrientos,,,,,,,
http://www.wikidata.org/entity/Q27645811,Aarón Cruz,http://www.wikidata.org/entity/Q290891,Asociación Deportiva San Carlos,,1,0,2015-01-14T00:00:00Z,2015-05-12T00:00:00Z
http://www.wikidata.org/entity/Q27645811,Aarón Cruz,http://www.wikidata.org/entity/Q290891,Asociación Deportiva San Carlos,,10,0,2011-01-22T00:00:00Z,2012-01-19T00:00:00Z
http://www.wikidata.org/entity/Q27645811,Aarón Cruz,http://www.wikidata.org/entity/Q922309,Costa Rica national under-20 football team,,5,0,2010-11-23T00:00:00Z,2011-08-09T00:00:00Z
http://www.wikidata.org/entity/Q27645811,Aarón Cruz,http://www.wikidata.org/entity/Q290878,Municipal Pérez Zeledón,,0,0,2015-08-02T00:00:00Z,2015-09-04T00:00:00Z
